iter,im_loss,no_replay_loss,replay_loss,ponder_loss,energy_no_replay,energy_replay,energy_start_no_replay,energy_start_replay,mean_last_dist
480,0.00010328374628443271,0.00010825635399669409,9.83111240202561e-05,nan,-0.0004385169013403356,-0.00039355733315460384,0.01246446743607521,-0.0003935342829208821,0.00918046198785305
490,9.644326200941578e-05,0.00010419547470519319,8.869104203768075e-05,nan,0.00023008653079159558,-0.001017700880765915,0.01409447193145752,-0.0010176829528063536,0.008793385699391365
500,9.363661229144782e-05,9.801072883419693e-05,8.926248119678348e-05,nan,0.0003852830268442631,-3.728996671270579e-05,0.013810249045491219,-3.7280580727383494e-05,0.008737094700336456
510,8.604473259765655e-05,8.643081673653796e-05,8.56586339068599e-05,nan,-0.0002198979491367936,0.0004740415024571121,0.013583197258412838,0.0004740589065477252,0.00849455688148737
520,7.744652248220518e-05,8.094802615232766e-05,7.394501881208271e-05,nan,0.0006154204020276666,9.188574040308595e-05,0.014436110854148865,9.189109550788999e-05,0.007897695526480675
530,7.063375232974067e-05,7.525635010097176e-05,6.60111618344672e-05,nan,0.00015124974015634507,6.380965351127088e-05,0.013823906891047955,6.381997081916779e-05,0.007634035311639309
540,6.683178071398288e-05,7.31705004000105e-05,6.0493061027955264e-05,nan,-0.0001544330589240417,-0.0003690880839712918,0.011406824924051762,-0.0003690770536195487,0.007434810511767864
550,6.0880774981342256e-05,6.071749885450117e-05,6.104404747020453e-05,nan,0.0002548476913943887,0.0005438064108602703,0.013452824205160141,0.0005438155494630337,0.007044604048132896
560,5.550814239541069e-05,5.710914410883561e-05,5.390714795794338e-05,nan,0.00016151924501173198,-0.00035866483813151717,0.014028077945113182,-0.00035865529207512736,0.006804911885410547
570,4.8542889999225736e-05,4.919495768263005e-05,4.789081867784262e-05,nan,-0.00013891479466110468,1.1344542144797742e-05,0.013757760636508465,1.1353695299476385e-05,0.006183496210724115
580,4.517460911301896e-05,4.6633977035526186e-05,4.371523391455412e-05,nan,0.0003332155174575746,0.00039839150849729776,0.013328278437256813,0.00039839668897911906,0.006105002947151661
590,4.276615072740242e-05,4.659195110434666e-05,3.8940350350458175e-05,nan,-0.0005399754736572504,-0.00045256639714352787,0.011893653310835361,-0.00045255603617988527,0.0058757103979587555
600,4.069001442985609e-05,4.025177986477502e-05,4.1128248994937167e-05,nan,0.0005562952719628811,0.0005462851841002703,0.0139391478151083,0.0005462957778945565,0.005859635770320892
