iter,im_loss,no_replay_loss,replay_loss,ponder_loss,energy_no_replay,energy_replay,energy_start_no_replay,energy_start_replay,mean_last_dist
220,1.0130131045116286e-07,1.792101329556317e-07,2.3392507486619252e-08,nan,0.010694803670048714,0.010463678278028965,0.022630436345934868,0.010463683865964413,0.00018952696700580418
230,9.767084918621549e-08,1.8220423214643233e-07,1.3137464449641811e-08,nan,0.010535645298659801,0.010420074686408043,0.0226305965334177,0.010420072823762894,0.00019113357120659202
240,9.940011835851692e-08,1.7978106825466966e-07,1.9019154251509462e-08,nan,0.010665819980204105,0.010636918246746063,0.023554634302854538,0.010636922903358936,0.0001830624241847545
250,1.059781595813547e-07,1.914430356464436e-07,2.0513274634481604e-08,nan,0.010622442699968815,0.010506872087717056,0.02263592556118965,0.010506870225071907,0.0001975374179892242
260,1.1375546193903574e-07,2.131299652319285e-07,1.4380939106217738e-08,nan,0.010376554913818836,0.010376554913818836,0.02297179400920868,0.010376544669270515,0.00020432927703950554
270,9.394032929321838e-08,1.6765713439781393e-07,2.0223545504904905e-08,nan,0.010868160054087639,0.010564812459051609,0.022418547421693802,0.010564809665083885,0.0001844459620770067
280,1.1585548520542943e-07,2.0560857194595883e-07,2.6102396688543195e-08,nan,0.010521750897169113,0.01053618174046278,0.02263091877102852,0.010536184534430504,0.0002136535185854882
290,1.0040071174444165e-07,1.8387743239145493e-07,1.6924001755569407e-08,nan,0.010694684460759163,0.01044911053031683,0.022090470418334007,0.010449109598994255,0.00019125061226077378
300,9.73635820855634e-08,1.8065227891383984e-07,1.4074906573569024e-08,nan,0.010549945756793022,0.010333244688808918,0.022307319566607475,0.010333241894841194,0.00018347546574659646
310,9.893199148791609e-08,1.8201029661213397e-07,1.5853686363698216e-08,nan,0.010564405471086502,0.010665531270205975,0.02236979454755783,0.010665522888302803,0.00019632704788818955
320,9.793603794605588e-08,1.8110489463651902e-07,1.4767167044738017e-08,nan,0.010607795789837837,0.010521115735173225,0.0222895760089159,0.010521117597818375,0.0001847189705586061
330,1.0064201916293314e-07,1.8000599766310188e-07,2.1278049544548594e-08,nan,0.010694870725274086,0.01040597353130579,0.022800110280513763,0.010405970737338066,0.00019575981423258781
340,1.0550365914241411e-07,1.9156124153596465e-07,1.944607674886356e-08,nan,0.010579291731119156,0.010998183861374855,0.02290761098265648,0.010998178273439407,0.00018682396330405027
350,8.991332123287066e-08,1.602926431587548e-07,1.9533977990704443e-08,nan,0.010911580175161362,0.010608237236738205,0.02221538871526718,0.01060823816806078,0.0001860708580352366
360,1.0241730308280239e-07,1.881015805338393e-07,1.6733029184479165e-08,nan,0.010478058829903603,0.01086806133389473,0.022829575464129448,0.010868070647120476,0.00018555496353656054
370,1.0503845970788461e-07,1.8703951809584396e-07,2.3037401319925266e-08,nan,0.010608324781060219,0.010478324256837368,0.02237316593527794,0.010478319600224495,0.0002004836278501898
380,1.077954152606253e-07,1.923823305105543e-07,2.3208485799841583e-08,nan,0.010391660034656525,0.010276103392243385,0.022940967231988907,0.010276103392243385,0.0002111159556079656
390,1.0717864284970346e-07,1.971632599406803e-07,1.719402575872664e-08,nan,0.010290243662893772,0.010738031938672066,0.02315044030547142,0.010738039389252663,0.0001931280712597072
400,1.0703725905614192e-07,1.9619972135842545e-07,1.7874810964713106e-08,nan,0.010564680211246014,0.010506893508136272,0.023014608770608902,0.01050688698887825,0.00019431539112702012
410,1.0610879996875155e-07,1.946100383065641e-07,1.7607547420084302e-08,nan,0.010218068026006222,0.010723626241087914,0.023217614740133286,0.010723638348281384,0.00019316606631036848
420,1.1375522035450558e-07,2.1115769754942448e-07,1.6352734277802483e-08,nan,0.010405688546597958,0.010434574447572231,0.02283691242337227,0.010434573516249657,0.00020161924476269633
430,1.0306244746516313e-07,1.9014771623915294e-07,1.5977189349314358e-08,nan,0.01069456897675991,0.010420098900794983,0.02324877493083477,0.010420097038149834,0.00019092397997155786
440,1.0356750834716877e-07,1.8598325368657243e-07,2.1151750573267236e-08,nan,0.010463776998221874,0.010333774611353874,0.02271687611937523,0.01033377181738615,0.0001989603042602539
450,1.0102638725584256e-07,1.8262223022702528e-07,1.943056204822824e-08,nan,0.010579248890280724,0.010449236258864403,0.022958053275942802,0.010449238121509552,0.00018631343846209347
460,1.0541762662796827e-07,1.9160742681378906e-07,1.9227815784006452e-08,nan,0.010608228854835033,0.010564884170889854,0.023326454684138298,0.010564885102212429,0.0001980341476155445
470,1.0046585430245614e-07,1.8466153051122092e-07,1.6270178093691356e-08,nan,0.010564625263214111,0.010781296528875828,0.02274072915315628,0.010781297460198402,0.00018945267947856337
480,1.0248294302073191e-07,1.902686506127793e-07,1.4697224770543471e-08,nan,0.010766907595098019,0.010868018493056297,0.02236815169453621,0.010868022218346596,0.00017975403170567006
490,1.0102566960767945e-07,1.8317997785288753e-07,1.88713631388282e-08,nan,0.010579286143183708,0.010665948502719402,0.022749315947294235,0.010665948502719402,0.00018812683993019164
500,1.002531107019422e-07,1.7796489260035742e-07,2.2541328803526994e-08,nan,0.010420539416372776,0.010348320007324219,0.022967703640460968,0.01034831628203392,0.0001982717658393085
510,9.825370028693214e-08,1.7880987002172333e-07,1.7697541210281997e-08,nan,0.010709276422858238,0.01060815155506134,0.022104226052761078,0.010608157142996788,0.0001864132791524753
520,1.0970101982366032e-07,1.9645619886432542e-07,2.2945821243069986e-08,nan,0.010362754575908184,0.01040608249604702,0.023251105099916458,0.010406079702079296,0.0002031608746619895
530,1.1017783663191949e-07,2.072528673124907e-07,1.3102839702128222e-08,nan,0.01039100345224142,0.010347659699618816,0.023235440254211426,0.010347659699618816,0.00020480001694522798
540,1.0766103741843835e-07,1.9693865738190652e-07,1.8383413902256507e-08,nan,0.01047801598906517,0.010550227016210556,0.02274397388100624,0.010550236329436302,0.00020228215726092458
550,1.1090685347880935e-07,2.0319454563377803e-07,1.8619157771126993e-08,nan,0.010275928303599358,0.010521476157009602,0.02328685112297535,0.01052148174494505,0.0002001294633373618
560,1.0143098450043908e-07,1.8734553464128112e-07,1.551643968866756e-08,nan,0.010665718466043472,0.01059348601847887,0.02223769575357437,0.01059348601847887,0.00018900851137004793
570,1.0259548588464895e-07,1.842974910459816e-07,2.089349493417103e-08,nan,0.010579653084278107,0.010984059423208237,0.02286740392446518,0.01098405197262764,0.00020802341168746352
580,1.0582816400983575e-07,1.9014439089914958e-07,2.1511944225949264e-08,nan,0.010579450987279415,0.010435014963150024,0.02208850532770157,0.010435009375214577,0.00019793209503404796
590,9.92347821693329e-08,1.8868244922032318e-07,9.787101795666331e-09,nan,0.010737411677837372,0.010737394914031029,0.022430118173360825,0.010737402364611626,0.000197959816432558
600,1.0576359699143723e-07,1.920722354498139e-07,1.9454942545849008e-08,nan,0.010319363325834274,0.010304907336831093,0.023720405995845795,0.010304911993443966,0.0001999361556954682
0,19.756820678710938,nan,nan,nan,nan,nan,nan,nan,4.165027618408203
10,39.61834716796875,nan,nan,nan,nan,nan,nan,nan,5.6767964363098145
20,12.478803634643555,11.044143676757812,13.91346549987793,nan,-0.05829731374979019,-0.05393829941749573,-0.021609289571642876,-0.03290165215730667,3.47904109954834
30,0.9082725644111633,1.2703217267990112,0.5462234020233154,nan,-0.02225988730788231,-0.024215415120124817,-0.013276477344334126,0.001857933821156621,0.8645724058151245
40,4.533645153045654,5.186822891235352,3.880467414855957,nan,-0.05965182185173035,-0.049899160861968994,-0.014110089279711246,-0.017739785835146904,1.5826414823532104
50,0.3381364941596985,0.330890417098999,0.3453826606273651,nan,-0.02605900540947914,-0.025622939690947533,-0.012200454249978065,0.002171075437217951,0.4551093578338623
60,4.1135149002075195,4.7844343185424805,3.4425957202911377,nan,0.025029124692082405,0.027231326326727867,-0.0039459820836782455,0.0059516471810638905,1.7703883647918701
70,2.901693105697632,2.87621808052063,2.927168369293213,nan,-0.05585245043039322,-0.057431191205978394,-0.006662344094365835,-0.015064236707985401,1.5353739261627197
80,0.37046024203300476,0.4719747304916382,0.26894575357437134,nan,-0.01856374181807041,-0.020038800314068794,-0.002474506851285696,-0.006432090420275927,0.5382506251335144
90,0.8789947032928467,1.0599366426467896,0.6980528235435486,nan,-0.009629063308238983,-0.010591615922749043,0.0002203701005782932,-0.01180072408169508,0.7128336429595947
100,0.735621452331543,0.7254186868667603,0.7458242774009705,nan,-0.041392143815755844,-0.040883924812078476,0.0010738987475633621,-0.02892507053911686,0.8549256920814514
110,0.24825018644332886,0.30098623037338257,0.19551411271095276,nan,-0.012527259066700935,-0.0125878332182765,0.002153120469301939,-0.007955899462103844,0.47561001777648926
120,0.10230757296085358,0.1457383632659912,0.05887679383158684,nan,-0.02394494228065014,-0.023778894916176796,0.004678213037550449,-0.018251294270157814,0.2915487587451935
130,0.07987388223409653,0.03395660221576691,0.12579116225242615,nan,-0.022604111582040787,-0.02236197330057621,0.004220477305352688,-0.021589849144220352,0.23555268347263336
140,0.13498559594154358,0.2040255218744278,0.06594567000865936,nan,-0.011732228100299835,-0.012451253831386566,0.005808688700199127,-0.011509833857417107,0.32339996099472046
150,0.053544752299785614,0.04231926053762436,0.06477025151252747,nan,-0.02442445047199726,-0.024899102747440338,0.004867676645517349,-0.02282082289457321,0.19647176563739777
160,0.0526064857840538,0.08054324984550476,0.024669714272022247,nan,-0.017690561711788177,-0.01924772933125496,0.003924299962818623,-0.018991492688655853,0.2028123140335083
170,0.011392244137823582,0.012928498908877373,0.00985598936676979,nan,-0.01810538023710251,-0.018550295382738113,0.003484065644443035,-0.01803426444530487,0.09501402080059052
180,0.01528206281363964,0.013770527206361294,0.016793597489595413,nan,-0.018764177337288857,-0.020005647093057632,0.0033873300999403,-0.019833408296108246,0.10247534513473511
190,0.021294578909873962,0.03394231200218201,0.008646847680211067,nan,-0.018199369311332703,-0.01914796605706215,0.004827200435101986,-0.01888520084321499,0.1274658590555191
200,0.012593068182468414,0.012832343578338623,0.012353791855275631,nan,-0.018489714711904526,-0.01945655234158039,0.004851997829973698,-0.019192572683095932,0.09572429209947586
0,1.7397551536560059,nan,nan,nan,nan,nan,nan,nan,0.9838129281997681
10,5.538322925567627,nan,nan,nan,nan,nan,nan,nan,1.8071295022964478
20,10.855612754821777,0.38979315757751465,21.321435928344727,nan,0.03561924397945404,0.025484519079327583,0.04134692624211311,0.04743216931819916,1.061257243156433
30,0.28739678859710693,0.38137057423591614,0.19342300295829773,nan,0.031473055481910706,0.031237082555890083,0.041600242257118225,0.0604274719953537,0.45580071210861206
40,0.4793035387992859,0.4809238314628601,0.4776831865310669,nan,0.015616973862051964,0.015699731186032295,0.039703063666820526,0.024621902033686638,0.6427380442619324
50,0.24761956930160522,0.25540080666542053,0.23983833193778992,nan,0.03196147084236145,0.031911540776491165,0.04564521834254265,0.03729604184627533,0.4237399101257324
60,0.04132840782403946,0.039423808455467224,0.04323301091790199,nan,0.023277385160326958,0.023316089063882828,0.04527929425239563,0.02590957283973694,0.18378978967666626
70,0.034241534769535065,0.050435975193977356,0.018047096207737923,nan,0.027515722438693047,0.027406388893723488,0.04817353934049606,0.027661317959427834,0.14868998527526855
80,0.024098701775074005,0.033392198383808136,0.014805207028985023,nan,0.031006257981061935,0.03087134100496769,0.049212634563446045,0.031487688422203064,0.09193863719701767
90,0.011392725631594658,0.014219463802874088,0.008565987460315228,nan,0.028307028114795685,0.027841681614518166,0.047791674733161926,0.027926988899707794,0.09446534514427185
100,0.028140272945165634,0.045737992972135544,0.010542554780840874,nan,0.027059968560934067,0.026767505332827568,0.04791835695505142,0.0270700640976429,0.1268775463104248
110,0.008608438074588776,0.015609728172421455,0.001607146579772234,nan,0.028428519144654274,0.02789277210831642,0.04800623282790184,0.028010748326778412,0.06690366566181183
120,0.003659537062048912,0.00403120880946517,0.003287865314632654,nan,0.028040435165166855,0.027604524046182632,0.047485869377851486,0.027686331421136856,0.051508717238903046
130,0.0052608284167945385,0.010295398533344269,0.0002262588677695021,nan,0.02862543798983097,0.028297819197177887,0.04754210263490677,0.028322262689471245,0.050328850746154785
140,0.0026387162506580353,0.003693161765113473,0.0015842709690332413,nan,0.027776870876550674,0.02771884948015213,0.045978836715221405,0.02778055891394615,0.04250798374414444
150,0.0021433928050100803,0.0036752389278262854,0.0006115464493632317,nan,0.028199853375554085,0.02781590074300766,0.04687248170375824,0.027843471616506577,0.03618857264518738
160,0.001985210692510009,0.003234273288398981,0.000736148445867002,nan,0.02828839421272278,0.02780325710773468,0.04735371470451355,0.027822472155094147,0.03429320082068443
170,0.0018213308649137616,0.0031112588476389647,0.0005314028821885586,nan,0.028267696499824524,0.02811662293970585,0.047064319252967834,0.02814108319580555,0.033179353922605515
180,0.0013865443179383874,0.0022580227814614773,0.0005150657379999757,nan,0.027635443955659866,0.02779577299952507,0.04678104817867279,0.027814479544758797,0.029080316424369812
190,0.0014524748548865318,0.002342409919947386,0.0005625400226563215,nan,0.0276019386947155,0.02770683728158474,0.04738683998584747,0.02772422879934311,0.03003409318625927
200,0.0013081736396998167,0.0022059185430407524,0.000410429056501016,nan,0.027848519384860992,0.028607117012143135,0.047797128558158875,0.028624868020415306,0.02783624827861786
210,0.0012692593736574054,0.0021296869963407516,0.0004088316927663982,nan,0.028765566647052765,0.0280416551977396,0.04656260460615158,0.028056273236870766,0.027870401740074158
220,0.0010986863635480404,0.0017619745340198278,0.0004353984259068966,nan,0.027950944378972054,0.028419580310583115,0.04780061915516853,0.02843330055475235,0.02596217766404152
230,0.0010176986688748002,0.001631901366636157,0.0004034959420096129,nan,0.02751009911298752,0.028061311691999435,0.04647798463702202,0.028075210750102997,0.025086676701903343
240,0.0009617783944122493,0.0015151556581258774,0.0004084012471139431,nan,0.027655595913529396,0.028019465506076813,0.046926382929086685,0.028030909597873688,0.024603048339486122
250,0.0009524283814243972,0.0015362122794613242,0.00036864442517980933,nan,0.027633722871541977,0.028023844584822655,0.04723218083381653,0.028035691007971764,0.02442469820380211
260,0.0008553811931051314,0.0013834587298333645,0.0003273035981692374,nan,0.028315989300608635,0.027849525213241577,0.04649146646261215,0.027860742062330246,0.02313052862882614
270,0.0008157907868735492,0.0013041014317423105,0.0003274801420047879,nan,0.027630340307950974,0.028158148750662804,0.04755750298500061,0.028167780488729477,0.022520337253808975
280,0.0008075299556367099,0.0012350280303508043,0.00038003193913027644,nan,0.028067298233509064,0.02733132615685463,0.047278933227062225,0.027341511100530624,0.023056253790855408
290,0.0007370882667601109,0.0012006398756057024,0.00027353668701834977,nan,0.028196176514029503,0.02819015458226204,0.04679696634411812,0.02819983661174774,0.021453144028782845
300,0.0007386357756331563,0.0011626551859080791,0.000314616336254403,nan,0.02807810716331005,0.027857879176735878,0.047409363090991974,0.027866626158356667,0.021573642268776894
310,0.0006188976112753153,0.0009678824571892619,0.00026991270715370774,nan,0.027663014829158783,0.02819664403796196,0.046219468116760254,0.028206024318933487,0.019917570054531097
320,0.0006430627545341849,0.0009777590166777372,0.00030836646328680217,nan,0.028099939227104187,0.02777627296745777,0.046594150364398956,0.02778514102101326,0.020136889070272446
330,0.0006415400421246886,0.0010503948433324695,0.00023268518270924687,nan,0.028083916753530502,0.028028219938278198,0.0472518727183342,0.028036434203386307,0.019932085648179054
340,0.0006201860960572958,0.0010153295006603003,0.00022504257503896952,nan,0.02835463173687458,0.02808760665357113,0.04626498743891716,0.028095347806811333,0.01954885758459568
350,0.000553274352569133,0.0008089864859357476,0.00029756221920251846,nan,0.0278043020516634,0.027831923216581345,0.04728919267654419,0.027839846909046173,0.018960390239953995
360,0.0005277193267829716,0.0008375669713132083,0.00021787171135656536,nan,0.02822568267583847,0.02788233570754528,0.04618772119283676,0.027889350429177284,0.0182834230363369
370,0.0005159330321475863,0.0008025095448829234,0.0002293565048603341,nan,0.02769416570663452,0.027882391586899757,0.04716574773192406,0.027889538556337357,0.018255848437547684
380,0.00047581057879142463,0.0007266595494002104,0.00022496160818263888,nan,0.028588831424713135,0.028194501996040344,0.04643051326274872,0.028201108798384666,0.017466504126787186
390,0.0004636080120690167,0.0007076376932673156,0.00021957835997454822,nan,0.0280409287661314,0.027912866324186325,0.046338364481925964,0.02791844867169857,0.01715255156159401
400,0.0004394491552375257,0.0006883152527734637,0.00019058305770158768,nan,0.027688998728990555,0.028223875910043716,0.046794041991233826,0.028229713439941406,0.01651422306895256
